train_n,sample_id,amplitude,damping,frequency,shift,mse
64,968,0.70912042,2.84241436,21.09798656,-0.08846437,0.0019332357
64,969,0.88112268,2.16208181,23.22407532,-0.20796489,0.0011122814
64,970,0.84099451,2.55015092,22.76607306,-0.13460106,0.0006175809
64,971,0.73540643,2.66259093,20.80281626,0.12983504,0.0024649402
64,972,0.89027005,2.99629708,19.29662304,-0.02491435,0.0032095266
64,973,0.62232482,3.04894124,22.19919393,-0.32432787,0.0019128781
64,974,0.50386570,3.12402051,20.86294201,0.47069624,0.0015954686
64,975,0.67338736,3.02107196,21.96620899,-0.04132321,0.0009930344
64,976,0.79306629,2.57741677,22.90279726,-0.04381478,0.0007886315
64,977,0.73854660,2.16522053,20.76694469,-0.03940160,0.0013455815
64,978,0.67002477,2.24481977,21.90895829,0.19961104,0.0011314116
64,979,0.79191998,2.71038364,22.74701001,-0.14790081,0.0013409530
64,980,0.80991938,2.24807501,21.26954228,-0.13912108,0.0014999239
64,981,0.69746309,3.59642925,23.75660210,-0.23786190,0.0004307493
64,982,0.90999764,2.56122773,21.83901739,0.05321393,0.0017843532
64,983,0.55626210,3.41043716,22.69975798,0.00228111,0.0005186549
64,984,0.86062408,3.22606218,20.72560871,-0.37377036,0.0013349378
64,985,0.78806852,2.41673875,22.88495699,-0.15477379,0.0027081358
64,986,0.96418348,2.43649236,22.21499724,-0.18291554,0.0021439304
64,987,0.76716868,2.36788117,21.81356644,-0.34488045,0.0011559736
64,988,0.81100363,3.87581934,20.03904209,0.10370973,0.0007905461
64,989,0.89884285,2.04652800,23.05189043,0.09430111,0.0007243486
64,990,0.74526472,2.46800741,21.11789294,0.14446973,0.0018659209
64,991,0.96275289,3.16028065,21.50055540,-0.04354053,0.0009007387
64,992,0.79405417,3.15234166,22.98314512,-0.44183068,0.0014641769
64,993,0.72112803,3.11694832,21.03337335,0.46531999,0.0014103850
64,994,0.96430893,2.78818261,20.83531338,-0.29591145,0.0025321431
64,995,0.72973376,2.23486444,19.44506497,0.23387241,0.0007018150
64,996,0.84273169,2.31610190,19.78129962,-0.29921074,0.0007984633
64,997,0.84901321,2.55361162,22.59562219,0.09678755,0.0008814631
64,998,0.79817996,2.93228296,20.99253534,-0.25624268,0.0028753478
64,999,0.80820438,2.21397991,22.76707913,0.38733338,0.0011337883
64,1000,0.78296701,2.34161237,22.27599138,-0.10796070,0.0005142427
64,1001,0.79524184,2.08005287,23.87675765,-0.02525548,0.0009952908
64,1002,0.75081403,2.96457680,22.11047672,-0.22337924,0.0018443054
64,1003,0.81401995,3.67893118,24.24262104,0.01465269,0.0011889519
64,1004,0.75548732,2.69832488,20.88894774,0.14438119,0.0009690920
64,1005,0.81060831,2.79562198,20.67433724,0.38463916,0.0004660572
64,1006,0.85222770,3.06627790,23.57220844,-0.13431369,0.0015111802
64,1007,0.89656270,2.39840215,24.71182988,0.35484425,0.0034035846
64,1008,0.95810175,2.56859964,20.74979615,-0.15346256,0.0011394144
64,1009,0.69657666,2.87243846,19.63862694,0.22243562,0.0003544954
64,1010,0.72340248,2.20174836,20.44717529,0.06937936,0.0013723897
64,1011,0.93156054,2.35553853,21.42963556,0.18828550,0.0019139465
64,1012,0.79200639,2.13900319,19.33824861,0.40589119,0.0008955075
64,1013,0.85266385,2.38686386,21.28473159,0.32166310,0.0002798248
64,1014,0.82289615,2.76296232,22.60604283,0.31650906,0.0014042997
64,1015,0.78581805,3.87524028,22.52074968,-0.09656514,0.0008612213
64,1016,0.97877413,2.08351703,22.67563256,0.14511501,0.0006448956
64,1017,0.91755819,2.55994520,19.42475769,-0.08673914,0.0006543050
64,1018,0.82911707,2.90763091,21.60073892,0.15864668,0.0016461367
64,1019,0.83418391,2.73884236,22.49622198,0.26686359,0.0026187380
64,1020,0.67672821,3.09685150,21.37167812,0.31122711,0.0009770163
64,1021,0.64811696,2.64399171,25.06395713,0.25838803,0.0003685611
64,1022,0.99683467,2.35733796,22.68453681,0.34503041,0.0024461569
64,1023,0.58640116,2.20027878,21.44167591,-0.41327449,0.0006754414
128,0,0.88535673,3.17348020,19.21981497,0.33161692,0.0004891266
128,1,0.81827636,2.57300123,19.97434170,-0.08641890,0.0006576599
128,2,0.88334692,2.53103542,24.24777111,0.23375254,0.0005294620
128,3,0.78473008,3.36771854,24.31016075,0.03535809,0.0013224489
128,4,0.84601168,3.85968169,18.96194309,-0.14511134,0.0005466547
128,5,0.88962834,2.63346942,20.82600625,0.08698417,0.0005349568
128,6,0.65523132,3.00361481,22.63886560,0.31526858,0.0009055001
128,7,0.81417998,2.42627727,22.37744262,0.02479359,0.0002827480
128,8,0.77116665,3.75331747,22.12410696,0.29554827,0.0006217948
128,9,0.80573731,2.40465119,23.72069752,-0.21983058,0.0004288648
128,10,0.89470575,2.40865965,21.17422164,-0.36123853,0.0008794747
128,11,0.94297016,2.79489073,22.75845277,-0.20209024,0.0002297732
128,12,0.86194467,2.53644094,22.21656994,0.09396612,0.0014320423
128,13,0.65380804,3.31377716,23.73166560,0.19579710,0.0008391669
128,14,0.56029059,3.62926005,20.60381966,0.39431596,0.0011996775
128,15,0.94181210,2.42145899,22.57887916,0.33298623,0.0008977522
128,16,0.82534096,3.43401239,23.95834959,-0.05525354,0.0007076708
128,17,0.66298099,3.98592213,21.21531772,0.19245599,0.0002301658
128,18,0.72952301,3.73493941,21.33769116,0.41860538,0.0004855595
128,19,0.82461941,2.37664744,23.65806030,0.13947450,0.0018783957
128,20,0.85064178,2.09689539,22.11536895,-0.10812053,0.0005828413
128,21,0.58794220,3.20328279,23.45437649,0.41872096,0.0002901656
128,22,0.68449115,3.41981932,20.79060397,0.27755658,0.0002801833
128,23,0.87865079,2.07909418,18.96053945,0.29253416,0.0007565133
128,24,0.81145522,2.54237021,22.44093027,-0.15890128,0.0005154210
128,25,0.58950789,3.43098409,19.21836753,-0.44501086,0.0005865607
128,26,0.84675405,2.48428284,22.89160383,-0.15480197,0.0004846911
128,27,0.62446227,2.34092285,21.71945582,0.02223171,0.0009604793
128,28,0.63976027,2.50354712,24.99599589,0.18399898,0.0008786328
128,29,0.69043656,2.19849615,24.14023838,-0.19770333,0.0005249575
128,30,0.77943929,2.91023553,21.35394692,0.09788137,0.0008206135
128,31,0.93583022,3.42901464,20.30247309,-0.34805947,0.0011363455
128,32,0.50810886,2.44220221,23.87572352,-0.23541445,0.0003574007
128,33,0.71710278,3.01163357,24.82822007,0.03637025,0.0012689196
128,34,0.92328666,2.92412733,20.11046982,-0.11513873,0.0002352661
128,35,0.63773304,3.97507180,21.87628812,-0.09721110,0.0002248421
128,36,0.98078806,3.78145719,22.48566766,-0.04321130,0.0011238738
128,37,0.86219493,3.02420473,19.28683993,0.13978509,0.0002188375
128,38,0.90119762,3.12957420,22.27350189,0.11261801,0.0002816653
128,39,0.91682641,2.27878006,20.74464728,0.47866381,0.0006199295
128,40,0.55319876,3.10167238,23.01042307,0.41395968,0.0010057283
128,41,0.69926736,2.21253525,24.38923772,-0.06465445,0.0002884979
128,42,0.78553990,3.55707235,23.71974984,0.37987829,0.0006969941
128,43,0.50831458,3.43457173,22.03925521,0.45515131,0.0004579393
128,44,0.92720166,2.71163500,22.81291795,-0.25349938,0.0008158794
128,45,0.99774695,3.30649134,22.25915075,0.14435819,0.0005747633
128,46,0.91283148,3.74170150,19.15807018,-0.14079927,0.0010784396
128,47,0.52771590,2.51246638,25.07278481,0.09822959,0.0009671536
128,48,0.77922383,2.11537433,21.39810491,0.16320834,0.0003331968
128,49,0.83165749,2.43792644,21.10601379,0.07973397,0.0003054732
128,50,0.84300382,2.41972146,19.35143972,0.26538545,0.0002799474
128,51,0.76859782,2.32981786,20.50226558,-0.12268065,0.0002346065
128,52,0.99818798,2.26338385,20.96748505,0.44335893,0.0009425740
128,53,0.92262139,2.93670964,21.20679998,0.40063889,0.0004116818
128,54,0.75770503,3.75668104,24.28559155,0.13567813,0.0005946193
128,55,0.75506022,2.13876448,22.06369165,0.35269675,0.0003728919
128,56,0.66534807,3.70815354,24.09884864,-0.21240837,0.0006818580
128,57,0.92539010,2.48927253,20.86460339,-0.26221851,0.0004443851
128,58,0.89127802,3.44943564,22.26952642,0.30500043,0.0013136717
128,59,0.94033852,2.90177956,23.42113872,0.34097156,0.0009026338
128,60,0.77036614,3.18582069,20.22326034,0.03070623,0.0003444669
128,61,0.78151678,3.37010353,22.31490770,0.39432681,0.0005957931
128,62,0.72552722,2.12018093,20.32435248,-0.19430034,0.0009155935
128,63,0.90256381,2.45150169,20.60187459,0.38382736,0.0005247678
128,64,0.84827604,3.06122075,19.54996929,0.48242887,0.0005686033
128,65,0.84852792,3.93020465,21.42495114,-0.42437195,0.0006566310
128,66,0.81253034,2.22638914,22.72081611,-0.02469463,0.0011285114
128,67,0.82934801,2.27252054,22.51709090,0.17585900,0.0007218924
128,68,0.67447693,3.75743856,19.34622245,-0.16180652,0.0010196778
128,69,0.73046456,2.84604687,21.49739829,0.37714001,0.0004592339
128,70,0.74894057,2.55069803,22.81024446,0.20953444,0.0003535605
128,71,0.74580290,3.30951113,24.91266780,-0.18510446,0.0010938724
128,72,0.82413804,2.91241085,22.26582056,-0.46967661,0.0007355800
128,73,0.86652300,3.56575476,23.24124062,-0.38016569,0.0013007033
128,74,0.86158844,2.55375789,24.71039626,-0.03707975,0.0011849726
128,75,0.83101804,3.87691196,22.92509723,0.00720237,0.0002872114
128,76,0.61167205,2.99256314,24.94344431,0.16477823,0.0007183455
128,77,0.79193723,3.37067024,23.61492010,0.30235888,0.0006299641
128,78,0.78569965,2.66123393,20.91278233,-0.01705279,0.0022738455
128,79,0.88602706,3.88392329,22.96394935,-0.13312838,0.0003549562
128,80,0.79226293,2.55511212,22.12811431,-0.45298947,0.0004551633
128,81,0.92749554,3.41412309,23.44352239,-0.44642240,0.0005337399
128,82,0.92809714,3.03405180,22.63454631,0.18860406,0.0010914818
128,83,0.57946882,3.78871244,22.58539961,-0.30977508,0.0003145896
128,84,0.79783737,3.32789597,24.66795655,-0.32379803,0.0008604592
128,85,0.50286172,2.56481799,19.45879120,0.19024152,0.0002904300
128,86,0.54528650,3.26675950,23.07095959,0.18702236,0.0012014813
128,87,0.53959164,3.97534727,19.50868995,-0.18742592,0.0007950446
128,88,0.81312593,2.58631801,21.74770530,-0.11934341,0.0006376766
128,89,0.64992365,2.81167565,19.46473423,-0.32798806,0.0008009896
128,90,0.90897364,2.74703098,20.09792967,0.18478027,0.0005691590
128,91,0.90722498,2.88844058,23.86698013,0.32612648,0.0007608980
128,92,0.72270622,2.99330036,18.95450022,0.39920240,0.0005180439
128,93,0.82432346,2.11061557,19.71660257,0.31539581,0.0012260185
128,94,0.60891472,3.62720308,23.51647355,0.32202803,0.0007110447
128,95,0.55433422,2.30108676,20.44999634,-0.24352090,0.0003163163
128,96,0.50963172,2.63690781,21.44245317,0.14225320,0.0004994604
128,97,0.55685436,2.19231226,21.16366565,0.03999038,0.0002406529
128,98,0.90003172,2.08448019,20.08836665,-0.25301350,0.0011106423
128,99,0.80104088,2.45928099,21.47366485,0.19932664,0.0010118721
128,100,0.60822576,2.53112400,23.24556683,-0.29047310,0.0002288194
128,101,0.94673179,3.69490584,23.88837047,0.22605707,0.0002526415
128,102,0.67221875,2.10611331,22.17375169,0.03722036,0.0006225902
128,103,0.73934647,3.96944818,22.55477255,-0.27842107,0.0012580381
128,104,0.85221728,2.67030484,23.37218762,-0.07412584,0.0012076110
128,105,0.94092336,2.57126842,24.45000302,0.40209582,0.0005137736
128,106,0.68433963,2.07704010,22.10874895,0.19502394,0.0003264254
128,107,0.93076533,3.72705943,21.13911725,-0.30071783,0.0006133869
128,108,0.74553183,2.02118365,19.35917083,-0.11390436,0.0001389498
128,109,0.79780482,3.00186211,22.42107202,-0.17115382,0.0011506570
128,110,0.71740263,2.11634647,23.27332214,-0.20582224,0.0003336702
128,111,0.79289233,2.94140476,19.31491014,-0.19363162,0.0026194143
128,112,0.83221818,2.43570501,19.33898725,0.34269300,0.0006629957
128,113,0.62620945,2.44803147,22.77669143,-0.11828145,0.0006409863
128,114,0.97644109,2.80798342,20.94084884,-0.27269175,0.0009126170
128,115,0.53513926,3.23759734,22.89921032,-0.05187936,0.0002141146
128,116,0.65377098,2.95131554,19.26207087,0.32829134,0.0003614748
128,117,0.77756156,2.73423383,22.68103853,0.44250575,0.0016541467
128,118,0.70299972,2.63237294,21.01986619,-0.16205455,0.0004397803
128,119,0.85201189,3.90538637,23.20814287,-0.34571777,0.0003128673
128,120,0.80424349,3.46704651,20.21623419,-0.44982313,0.0003333656
128,121,0.79654209,2.35086910,21.22436258,0.25698388,0.0002526632
128,122,0.83837763,3.66067042,23.62280477,-0.36047668,0.0001398421
128,123,0.64015829,2.68665635,21.84947288,0.39641080,0.0010179303
128,124,0.64930314,2.01970230,20.41829436,0.25762681,0.0015671247
128,125,0.58858781,2.01498205,21.38587537,-0.44693091,0.0013840114
128,126,0.94237727,2.37119603,24.66406664,-0.14142435,0.0011733602
128,127,0.79059963,3.27724326,21.84594608,0.18075151,0.0007242646
128,128,0.75019794,2.39148708,24.59512906,-0.27299335,0.0002797928
128,129,0.55014225,2.58013040,22.04578137,0.17074544,0.0012059259
128,130,0.97291999,3.56165303,21.27212994,0.47101547,0.0002633759
128,131,0.53344050,2.47373757,22.06604897,-0.21573054,0.0004278079
128,132,0.98548715,2.02725094,22.68673558,0.41321001,0.0005831638
128,133,0.91609716,3.48855047,23.31462355,-0.45299178,0.0007176309
128,134,0.74412699,3.20509231,19.90932877,0.36245532,0.0009749904
128,135,0.86696120,3.31915840,24.87097337,-0.01019769,0.0006902928
128,136,0.79280749,2.49151329,21.78650969,0.00275219,0.0007466690
128,137,0.54812508,3.45906821,22.96467955,0.11547245,0.0006000474
128,138,0.76339941,3.04097555,21.00544737,0.23546846,0.0006769429
128,139,0.80842866,2.21184143,20.83496975,0.47608802,0.0013525567
128,140,0.91021083,3.24402307,21.80645758,-0.13720719,0.0003863721
128,141,0.89538688,3.79571915,20.86134503,0.28296896,0.0014462505
128,142,0.59066367,2.86471263,25.03272804,0.12208859,0.0006703008
128,143,0.96595357,3.95958443,23.98016114,0.36878104,0.0004037779
128,144,0.98531476,2.26515919,23.39202286,0.05607905,0.0004846145
128,145,0.72117718,2.34930905,21.96336131,0.42172145,0.0007149566
128,146,0.82030600,3.92074206,22.77121078,-0.20483767,0.0007730025
128,147,0.52965011,3.68442947,24.00762789,0.41664829,0.0003362604
128,148,0.62711286,2.52705127,24.80788110,0.48243416,0.0003380195
128,149,0.51087074,2.04534110,23.10147248,0.35989945,0.0003565970
128,150,0.67091275,2.94615396,22.76980208,-0.43891077,0.0002912138
128,151,0.81839189,2.11062794,21.12695527,0.36987567,0.0009430170
128,152,0.62388494,3.52978109,24.67710631,0.20175151,0.0002596143
128,153,0.93924463,2.11193547,22.76342137,-0.07799462,0.0003906835
128,154,0.73445396,2.66308579,23.59247142,-0.08366865,0.0008137132
128,155,0.61466828,3.15000525,19.40866236,-0.11727659,0.0003060428
128,156,0.84660162,3.25056858,19.02508886,0.08834136,0.0007661905
128,157,0.62980142,2.97627789,22.16139119,0.43085638,0.0003812219
128,158,0.82306271,3.73231598,21.75217920,-0.11980670,0.0006623848
128,159,0.90405807,3.30012626,21.10256180,0.13360449,0.0003509647
128,160,0.94954154,3.32732859,22.10374090,-0.19343303,0.0012640737
128,161,0.90660388,3.45439344,20.10404701,-0.20452090,0.0011287238
128,162,0.69020243,2.33610364,24.38909752,-0.19109476,0.0003629975
128,163,0.76912780,2.05786601,22.94524236,-0.13265401,0.0004733878
128,164,0.61353352,2.27681161,22.40715982,-0.03043469,0.0005469431
128,165,0.54831679,2.93287111,23.87988427,-0.19623739,0.0003144061
128,166,0.70535361,2.44506281,24.50772483,0.36732423,0.0003910601
128,167,0.79695930,3.59408841,23.58948885,0.44592018,0.0003508243
128,168,0.93024997,2.84892176,22.85849217,-0.35811096,0.0010733822
128,169,0.82257340,3.12183858,21.72698038,0.42563123,0.0007948623
128,170,0.75501121,3.63826177,22.37724610,0.08587936,0.0004331200
128,171,0.63040352,2.87103909,21.00947183,0.21028603,0.0003722195
128,172,0.84218165,2.88865999,20.17644480,-0.09692138,0.0029205226
128,173,0.96797696,3.32343463,19.05790147,0.26296987,0.0018083265
128,174,0.91400992,3.17768992,22.82540773,-0.05868893,0.0003076163
128,175,0.58750683,3.10131883,21.31542590,0.46774554,0.0007739005
128,176,0.76714831,2.58397064,24.77894855,0.29446529,0.0008474624
128,177,0.85628407,2.63209608,20.11437582,0.17745513,0.0002669534
128,178,0.55259004,2.48878932,24.10420713,0.18639000,0.0006917008
128,179,0.56735311,2.72454658,20.00465496,0.03174764,0.0006572675
128,180,0.64062448,3.58759495,21.76378729,-0.38271190,0.0004936423
128,181,0.51037843,2.27542365,19.97769815,-0.40093816,0.0002124583
128,182,0.91469594,3.93584282,19.72755045,0.18404261,0.0003311143
128,183,0.57247081,3.23202747,19.24648638,-0.23949163,0.0004040399
128,184,0.85603865,2.42631847,23.81085980,0.20425794,0.0002226157
128,185,0.80562934,3.47035372,21.62097241,-0.46891668,0.0003926551
128,186,0.76362982,2.44364769,22.21106727,0.29149084,0.0008586551
128,187,0.62143402,2.07155710,24.99130375,0.29981937,0.0007927712
128,188,0.88233429,3.50946916,24.13397004,0.02709121,0.0007675395
128,189,0.93170458,2.88357069,18.95009743,-0.34996741,0.0002971285
128,190,0.83417480,3.34583548,23.48692949,0.23369000,0.0008794107
128,191,0.70531950,3.57555778,22.44442118,0.30277811,0.0003414843
128,192,0.90013457,2.51595964,22.49980260,-0.42843275,0.0011531665
128,193,0.70855405,2.37806336,22.36912939,-0.04581852,0.0005208349
128,194,0.83074659,2.47461353,19.81669890,0.31180187,0.0003614280
128,195,0.79892200,3.35163353,22.90654853,-0.29380398,0.0005610509
128,196,0.71125607,2.75402163,23.03120778,-0.33283293,0.0003200594
128,197,0.94793759,2.49273925,20.88560835,-0.27744654,0.0006145787
128,198,0.79744948,3.22910469,24.86853575,0.10683035,0.0002492517
128,199,0.80017488,2.40032949,23.93069965,-0.32542829,0.0007964582
128,200,0.88239593,3.79314813,20.99781345,-0.29766643,0.0005168847
128,201,0.68403178,2.49429778,22.45529832,0.25905544,0.0005258481
128,202,0.75625490,2.58631226,23.82921881,-0.26930805,0.0003746818
128,203,0.69332048,3.78406371,21.91084359,0.17427952,0.0002577349
128,204,0.89943887,2.29355625,21.91054275,0.41669516,0.0011478834
128,205,0.89245837,2.13707688,21.80596439,-0.12321674,0.0003791687
128,206,0.72972812,2.59488511,22.01339970,-0.05081455,0.0009990252
128,207,0.72003476,2.30049533,24.82781220,0.32121214,0.0003308877
128,208,0.92106332,2.50426843,20.47464289,0.22730652,0.0008806616
128,209,0.83896146,3.08586865,24.44568715,-0.09813224,0.0003604556
128,210,0.61040532,3.06116825,22.26517252,0.07403688,0.0003564765
128,211,0.99026683,2.32341952,21.86750706,0.38497967,0.0010074063
128,212,0.92595158,2.95553963,19.10419017,-0.11012974,0.0023217596
128,213,0.54474199,2.07823640,21.74200191,-0.12065021,0.0004717840
128,214,0.91389810,2.71695141,21.25589465,-0.05122048,0.0008397988
128,215,0.73538931,2.61188411,24.17346938,0.16315734,0.0005168821
128,216,0.98216445,2.64814674,24.96060401,0.44133182,0.0006543401
128,217,0.53392925,2.60084830,20.87765644,0.13121341,0.0015913697
128,218,0.86371146,2.03361472,19.69955155,0.42101953,0.0003064852
128,219,0.74579122,3.04074240,22.46613647,0.37214007,0.0005810795
128,220,0.86478158,2.19307383,19.45085944,-0.15602919,0.0006180650
128,221,0.73076578,2.70268775,23.75482200,-0.19843835,0.0003609471
128,222,0.55875326,2.47931211,21.91281206,-0.33446478,0.0003421388
128,223,0.86576759,3.01601998,21.45514699,0.32534078,0.0002589502
128,224,0.63084960,2.70040813,18.90553948,0.21053740,0.0004940937
